Question,Answer
Thông Tin Quan Trọng Khác về Các Gói Bảo Hiểm EFU,"- Chỉ có Gói Giáo dục và Hôn nhân là gói kỳ hạn có Lợi ích Tiếp tục (trong trường hợp tử vong, khoản thanh toán sẽ được thực hiện khi đáo hạn)
- Gói Phí Bảo hiểm Một lần có thể chấm dứt bất cứ lúc nào, trong trường hợp tử vong, Giá trị Hoàn lại hoặc Số tiền Bảo đảm, tùy theo giá trị nào cao hơn, sẽ được chi trả
- Các phương thức Thanh toán Phí Bảo hiểm Hàng năm / Nửa năm / Quý có sẵn theo sự thuận tiện của khách hàng
- Gói Tăng trưởng Mạnh là gói rủi ro cao, phụ thuộc vào hồ sơ khách hàng
- Các Khiếu nại Tử vong sẽ do EFU xử lý với điều kiện hoàn tất các tài liệu theo yêu cầu và chỉ được chấp nhận nếu tình trạng hợp đồng là Đang hoạt động, Có hiệu lực/Đã phục hồi hiệu lực"
Hạn mức cho vay của NUST Rice Finance là gì?,"Doanh nghiệp vừa và lớn (ME): Lên đến 200 triệu Rupees (Tối đa), Doanh nghiệp siêu nhỏ và nhỏ (SE): Lên đến 25 triệu Rupees (Tối đa)."
Bảo hiểm Nhân thọ Jubilee Life Bancassurance là gì?,"Bảo hiểm Nhân thọ Jubilee Life Bancassurance là sản phẩm bảo hiểm nhân thọ do Ngân hàng NUST cung cấp thông qua hợp tác với Tổng Công ty Bảo hiểm Nhân thọ Jubilee, mang đến nhiều gói bảo hiểm nhân thọ đa dạng."
PRI có tuân theo luật của Ngân hàng Nhà nước hay Chính phủ không?,"Đây là một sáng kiến chung của Ngân hàng Nhà nước Pakistan, Bộ Người Pakistan ở nước ngoài và Bộ Tài chính."
Tài khoản NUST Waqaar là gì?,"Tài khoản NUST Waqaar là một loại tài khoản do Ngân hàng NUST cung cấp, được thiết kế đặc biệt để mang lại các giải pháp ngân hàng chuyên biệt, cung cấp những tính năng phù hợp với nhu cầu của khách hàng về tiết kiệm và giao dịch."
Thời hạn tối đa trong PMYB & ALS là bao lâu?,Khoản vay dài hạn: Tối đa 8 năm (Thời gian ân hạn tối đa 1 năm). Khoản vay vốn lưu động: Tối đa 05 năm (Thời gian ân hạn tối đa 2 năm). Lãi suất sẽ được thu trong thời gian ân hạn.
Các tính năng chính của Tài khoản Vãng lai NUST Sahar Asaan là gì?,"Mở tài khoản đơn giản với mẫu đơn mở tài khoản một trang & CNIC, Phát hành sổ séc, Phát hành thẻ ghi nợ PayPak miễn phí."
NUST Home Remittance là gì?,"NUST Home Remittance là một dịch vụ do Ngân hàng NUST cung cấp, cho phép cá nhân gửi và nhận kiều hối từ nước ngoài, mang lại một phương thức an toàn và thuận tiện thông qua các kênh ngân hàng."
Các Tính năng chính của Tiền gửi Có kỳ hạn NUST Maximiser là gì?,"- Thời hạn: 1, 2, 3 & 5 năm. - Khoản đầu tư tối thiểu: Rs. 100,000. - Có tùy chọn gia hạn. - Thanh toán lợi nhuận hấp dẫn hàng tháng."
Thời hạn tối đa của Tài chính Lúa gạo NUST là bao lâu?,"Tài chính Tiền mặt: Tối đa 270 ngày hoặc theo chu kỳ dọn dẹp, tùy điều kiện nào đến trước. Tài chính Hoạt động: Một năm."
Độ tuổi tối thiểu để đăng ký Thẻ tín dụng NUST Mastercard là bao nhiêu?,"Tối thiểu 21 tuổi và là cư dân Pakistan, có thể đăng ký Thẻ tín dụng NUST MasterCard."
Tỷ lệ Mark-up hiện tại của Ngân hàng Tài chính NUST Sahar là bao nhiêu?,Tỷ lệ Mark-up @5% mỗi năm. Mark-up tính theo Kibor 12 tháng + 4% mỗi năm sẽ được áp dụng cho đến khi khoản yêu cầu tái tài trợ được Ngân hàng Nhà nước Pakistan (SBP) hoàn trả.
Phí xử lý cho Đơn đăng ký Tài chính Nhà máy Bột mì NUST là bao nhiêu?,"Phí xử lý sẽ được tính @ 0,15% tổng hạn mức đã xử lý/được phê duyệt hoặc 25.000 Rs, tùy theo mức nào cao hơn."
Phí xử lý cho Đơn đăng ký Tài chính Gạo NUST là bao nhiêu?,"Phí xử lý sẽ được tính @ 0,15% tổng hạn mức đã xử lý/được phê duyệt hoặc 25.000 Rs, tùy theo mức nào cao hơn."
"Đối với tất cả các sản phẩm Banca của Jubilee Life, có sẵn tờ rơi không?","Có, tờ rơi có sẵn cho tất cả các sản phẩm Banca của Jubilee Life."
Ngân hàng NUST có cung cấp tài khoản nào cho mục đích nhận kiều hối không?,"Có, Tài khoản Nhận Kiều hối PakWatan. Thông qua Tài khoản Nhận Kiều hối PakWatan, người thụ hưởng có thể nhanh chóng và an toàn nhận kiều hối từ người thân sống ở nước ngoài trực tiếp vào tài khoản ngân hàng của mình mà không cần đến chi nhánh."
Hạn mức cho vay của Chương trình Tài trợ Nhà máy Bột mì NUST là gì?,Mỗi bên (một thực thể duy nhất) có thể vay tối đa 75 triệu Rs cho Doanh nghiệp vừa và 25 triệu Rs cho Doanh nghiệp nhỏ.
Thời hạn vay tối đa là bao lâu?,• Đối với xe có dung tích xi-lanh lên đến 1000 CC: tối đa 5 năm. • Đối với xe có dung tích xi-lanh trên 1000 CC: tối đa 3 năm.
Bảo hiểm tài sản có bắt buộc không?,Có. Bảo hiểm tài sản là bắt buộc; Phí bảo hiểm do bên vay chịu. Bảo hiểm này chi trả chi phí xây dựng của ngôi nhà được tài trợ và giá trị tài sản trong trường hợp căn hộ.
Bản chất của các khoản vay được cho phép trong PMYB & ALS?,• Khoản vay dài hạn / Khoản vay phát triển • Vốn lưu động / Khoản vay sản xuất
Tỷ lệ lợi nhuận cho tiền gửi có kỳ hạn bằng ngoại tệ là bao nhiêu?,"Tỷ lệ lợi nhuận cho USD: 0,0025, GBP: 0,0025, EUR: 0."
Yêu cầu số dư tối thiểu cho Tài khoản Tiền gửi Đặc biệt của NUST là gì?,Không yêu cầu số dư trung bình tối thiểu hàng tháng. Không yêu cầu số dư mở tài khoản tối thiểu.
Tài sản đảm bảo cho khoản vay là gì?,Xe được tài trợ sẽ là tài sản đảm bảo cho khoản vay và sẽ được thế chấp cho Ngân hàng NUST.
Thị trường mục tiêu là gì?,"Cá nhân có giá trị ròng cao (đơn lẻ hoặc chung), Doanh nghiệp Tư nhân, Công ty Hợp danh, Công ty Trách nhiệm hữu hạn Công khai và Tư nhân, Tổ chức Chính phủ, Tập đoàn, Câu lạc bộ, Hội, Hiệp hội, Tổ chức phi chính phủ (NGO)."
Các tính năng chính của các Gói Bảo hiểm Nhân thọ NUST này là gì?,"• Thời gian Xem xét Miễn phí 14 ngày bắt đầu từ ngày khách hàng nhận được Tài liệu Chính sách. • Các kế hoạch tăng trưởng theo hệ thống Đầu tư Trực tiếp (NUST Life trực tiếp đầu tư quỹ vào quỹ tương hỗ Universal Life). • NUST Bank chỉ đóng vai trò là Đại lý Bán hàng Doanh nghiệp. Đây là một kế hoạch bảo hiểm, không được coi là Tài khoản Ngân hàng hoặc Tiền gửi Có kỳ hạn với Lợi nhuận Cố định hàng năm. • Trong trường hợp chấm dứt hợp đồng sớm, chỉ Giá trị Tiền mặt của hợp đồng sẽ được thanh toán cho khách hàng. • Việc hủy bỏ hợp đồng và tùy chọn hoàn tiền đầy đủ có sẵn nếu tài liệu hợp đồng được trả lại trong Thời gian Xem xét Miễn phí (14 ngày kể từ khi nhận được tài liệu). • Giá trị Tiền mặt của hợp đồng có thể khác với lợi nhuận dự kiến được cung cấp trong tài liệu minh họa (tài liệu minh họa chỉ mang tính chất tham khảo)."
Ngân hàng NUST có cung cấp tài khoản nào mang lại lợi nhuận hấp dẫn cho khoản tiết kiệm của tôi không?,Tài khoản Tiền gửi Đặc biệt NUST (ASDA) được thiết kế đặc biệt cho khách hàng có số dư lớn để đáp ứng nhu cầu giao dịch và tiết kiệm của họ.
Có bất kỳ khoản phí thanh lý hợp đồng trước hạn / phí trả trước một phần không?,Không.
Tài khoản Little Champs là gì?,Tài khoản Little Champs là sản phẩm được thiết kế đặc biệt cho trẻ vị thành niên (cá nhân dưới 18 tuổi). Trẻ em cần sự hỗ trợ của người giám hộ hợp pháp/cha mẹ để mở tài khoản này và sử dụng các tiện ích của nó.
NUST Ujala Finance được cung cấp cho những mục đích nào?,"Doanh nghiệp vừa và nhỏ (SME), Nhân viên NUST và Hộ gia đình: Phát điện để tự sử dụng hoặc cung cấp cho công ty phân phối / NEPRA. Nhà cung cấp/Vendor: Cho thuê lại thiết bị năng lượng tái tạo / bán hàng trả chậm / cho thuê hoặc bán điện cho người dùng cuối cùng."
Thời gian xử lý hồ sơ là bao lâu?,Thời gian xử lý hồ sơ Tài chính Cá nhân là 10 ngày làm việc từ khi đăng nhập đến khi được phê duyệt (phụ thuộc vào hồ sơ hoàn chỉnh với đầy đủ tài liệu yêu cầu).
Các khoản phí dịch vụ/tài liệu/pháp lý trong PMYB & ALS là gì?,Theo thực tế
Tiêu chí thu nhập tối thiểu hàng tháng là gì?,"Cơ quan Chính phủ / Bán Chính phủ / Tự trị, v.v.: Biên chế, 35.000 Rs/- Hợp đồng, 45.000 Rs/-; Công ty được Phê duyệt: Biên chế, 40.000 Rs/- Hợp đồng, 60.000 Rs/-; Không được Phê duyệt (Tài khoản lương với NUST): 70.000 Rs/- Hợp đồng, 80.000 Rs/-."
Tài khoản Doanh nghiệp Cao cấp Value Premium (VPBA) là gì?,Tài khoản Doanh nghiệp Cao cấp Value Premium (VPBA) là một tài khoản doanh nghiệp cao cấp được thiết kế cho các doanh nghiệp tìm kiếm các dịch vụ và tính năng ngân hàng ưu việt để đáp ứng nhu cầu hoạt động của họ.
Ngân hàng NUST có cung cấp tài khoản nào cho Người Pakistan không cư trú (NRP) không?,"Có, Tài khoản Kỹ thuật số Roshan. Được thiết kế đặc biệt cho các cá nhân Người Pakistan không cư trú (NRP) muốn thực hiện các hoạt động ngân hàng, thanh toán và đầu tư tại Pakistan."
Ngân hàng NUST có cung cấp dịch vụ tài trợ dựa trên chứng khoán thanh khoản không?,"NUST Fauri Business Finance đã được triển khai nhằm cung cấp một gói dịch vụ nhanh chóng để đáp ứng nhu cầu tài chính kinh doanh của các khách hàng vay mới. Sản phẩm này được cung cấp để đáp ứng các nhu cầu ngắn hạn, trung hạn và dài hạn của doanh nghiệp, đồng thời có sẵn cho các Doanh nghiệp vừa và nhỏ (SME) & Thương mại thuộc mọi lĩnh vực đủ điều kiện theo sổ tay chính sách tín dụng của NUST."
Yêu cầu bảo đảm an ninh để được hưởng Chương trình Tài chính Hunarmand của NUST là gì?,"i. Bảo lãnh cá nhân của người vay đối với các khoản vay lên đến 1,5 triệu, và ủy quyền ghi nợ trực tiếp của người vay/người hưởng lương hưu/người bảo lãnh phải được thu thập. ii. Đối với các khoản vay trên 1,5 triệu, khoản vay phải được bảo đảm bằng tài sản động sản cũng như bất động sản của người vay theo quy định trong PMYB&ALs. iii. Bảo lãnh của sĩ quan đang tại ngũ trong lực lượng vũ trang trong trường hợp gia đình (vợ/chồng hoặc con cái) của họ vay vốn theo chương trình này."
Ngân hàng NUST có cung cấp tài khoản nào dành riêng cho phụ nữ không?,"Có! Ngân hàng NUST cung cấp Tài khoản NUST Sahar. Công dân Pakistan là nữ, cá nhân và thường trú có thể mở tài khoản được cung cấp theo Dịch vụ Ngân hàng NUST Sahar."
Các loại xe nào được cung cấp theo Tài chính Ô tô NUST?,• Xe lắp ráp/sản xuất trong nước. • Xe mới/xe đã qua sử dụng. • Xe thương mại hoặc xe sử dụng cho mục đích thương mại không được tài trợ.
Vui lòng cho tôi biết về số dư tối thiểu hàng tháng được yêu cầu?,Không yêu cầu tiền gửi ban đầu. 25.000 Rs/- (Số dư trung bình hàng tháng).
Có bất kỳ loại thuế nào áp dụng cho tài khoản này không?,Zakat và các loại thuế khác được áp dụng theo quy định của pháp luật.
Tài khoản Chuyển tiền Kỹ thuật số NUST Asaan có giới hạn giao dịch nào không?,"Có, các giới hạn giao dịch sau áp dụng cho Tài khoản Chuyển tiền Kỹ thuật số NUST Asaan: Hạn mức Số dư Có tối đa là 3.000.000 PKR, Hạn mức Rút tiền Mặt là 500.000 PKR mỗi ngày, Hạn mức Chuyển tiền là 500.000 PKR mỗi ngày và Hạn mức Tín dụng Nội địa là 1.000.000 PKR mỗi ngày."
Phí xử lý cho Ứng dụng Tài chính Ask Fauri là bao nhiêu?,Phí cố định 3.000 Rs tại thời điểm bắt đầu và cho mỗi lần gia hạn.
NUST4Car – Cơ sở Tài chính Ô tô của Ngân hàng NUST là gì?,"NUST4Car là một cơ sở tài chính ô tô do Ngân hàng NUST cung cấp, hỗ trợ các cá nhân tài trợ cho việc mua xe ô tô thông qua các kế hoạch trả góp dễ dàng và lãi suất cạnh tranh."
Thời hạn tối đa của Tài chính Nhà máy Bột mì NUST là bao lâu?,Tối đa 1 năm theo các hành lang dọn dẹp.
Tôi nên liên hệ với ai trong trường hợp cần khiếu nại về Chuyển tiền về nhà?,"Với mọi thắc mắc/khiếu nại liên quan đến Chuyển tiền về nhà, bạn có thể liên hệ Trung tâm Dịch vụ Chuyển tiền chuyên trách của chúng tôi theo số UAN 021-111-000-787. Bạn cũng có thể gửi email thắc mắc/khiếu nại đến địa chỉ remittance@NUSTbank.com.pk"
Có thể sử dụng dịch vụ Thẻ tín dụng ở khu vực nào của đất nước?,Thẻ tín dụng có thể được sử dụng tại tất cả các thành phố / khu vực mà không có sự phân biệt.
Loại Tài khoản của Tài khoản Kỹ thuật số NUST Freelancer là gì? Là tài khoản Vãng lai hay Tiết kiệm?,"Tài khoản Kỹ thuật số NUST Freelancer cung cấp Tài khoản Vãng lai bằng PKR và FCY (USD, GBP, EUR, AED)."
Cơ cấu pháp lý của doanh nghiệp để được hưởng Tài chính NUST Sahar là gì?,"Chủ sở hữu duy nhất, Công ty hợp danh, Công ty trách nhiệm hữu hạn tư nhân, Công ty một thành viên (SMC), Cá nhân kinh doanh (Do phụ nữ làm chủ). Đối với Công ty hợp danh/ Công ty trách nhiệm hữu hạn tư nhân, có 02 đối tác hoặc giám đốc, tối thiểu 51% cổ đông/ Giám đốc điều hành phải là nữ và người này cũng phải là người nộp đơn. Nếu có nhiều hơn 02 đối tác hoặc giám đốc, cổ đông lớn phải là phụ nữ, người này cũng phải là Giám đốc điều hành và là người nộp đơn."
